domaine,universite,etablissement,code_specialite,specialite,score_2023,score_2024,score_2025
رياضة,جامعة سوسة,المدرسة العليا لعلوم و تقنيات الصحة بسوسة,30754,اجازة  في الرعـايـة الصحية للطفل,188.0204,183.3499,179.1287
رياضة,جامعة سوسة,المدرسة العليا لعلوم و تقنيات الصحة بسوسة,30760,اجازة  في  الرعاية الصحية استعجالية   وانعاش,181.69,188.4324,184.5162
رياضة,جامعة سوسة,المعهد العالي لعلوم التمريض بسوسة,30797,اجازة  في علوم التمريض-اناث,194.8149,197.2438,182.4243
رياضة,جامعة سوسة,المعهد العالي لعلوم التمريض بسوسة,31797,اجازة  في علوم التمريض-ذكور,190.9576,177.3686,182.8256
رياضة,جامعة صفاقس,كلية الطب بصفاقس,40700,الـطــب,184.605,193.3,189.115
رياضة,جامعة صفاقس,كلية اداب  والعلوم انسانية  بصفاقس,40102,اجازة  في انقليزية,95.2085,117.42,164.58
رياضة,جامعة صفاقس,كلية اداب  والعلوم انسانية  بصفاقس,40122,اجازة  في الفـلســفــة,,,124.5908
رياضة,جامعة صفاقس,كلية اداب  والعلوم انسانية  بصفاقس,40123,اجازة  في التاريخ,,,87.2685
رياضة,جامعة صفاقس,كلية اداب  والعلوم انسانية  بصفاقس,40161,اجازة  في حفظ الممتلكات الثقافية,,,120.705
رياضة,جامعة صفاقس,كلية الحقوق بصفاقس,40301,اجازة  في القانون,87.655,85.735,176.1381
رياضة,جامعة صفاقس,المدرسة العليا لعلوم وتقنيات الصحة بصفاقس,40744,اجازة  في العج  الطبيعي,195.7672,195.596,177.9678
رياضة,جامعة صفاقس,المدرسة العليا لعلوم وتقنيات الصحة بصفاقس,40799,اجازة  في علوم الـتــولـيـــد - قابلة,181.1189,197.5113,174.3512
رياضة,جامعة صفاقس,المعهد العالي للموسيقى بصفاقس,40201,اجازة  في الموسيقى و العلوم الموسيقية,,,142.5294
رياضة,جامعة صفاقس,المعهد العالى للفنون و الحرف بصفاقس,40202,اجازة  في الفنون التشكيلية,153.2829,180.6214,89.69
رياضة,جامعة صفاقس,المعهد العالى للفنون و الحرف بصفاقس,40207,اجازة  في تصميم الفضاء,151.7367,179.2625,165.1973
رياضة,جامعة صفاقس,المعهد العالى للفنون و الحرف بصفاقس,40208,اجازة  في تصميم المنتوج,129.149,143.6101,92.83
رياضة,جامعة صفاقس,المعهد العالى للفنون و الحرف بصفاقس,40209,اجازة  في تصميم الصورة,152.4911,,152.0631
رياضة,جامعة صفاقس,المعهد العالي للرياضة و التربية البدنية بصفاقس,40450,اجازة  في علوم وتقنيات انشطة  البدنية  والرياضة,81.2548,76.5719,74.4769
رياضة,جامعة صفاقس,المعهد العالي لعلوم التمريض بصفاقس,40797,اجازة  في علوم التمريض-اناث,188.32,190.6847,189.4168
رياضة,جامعة صفاقس,المعهد العالي لعلوم التمريض بصفاقس,41797,اجازة  في علوم التمريض-ذكور,180.3218,196.5537,199.3517
رياضة,جامعة جندوبة,كلية العلوم القانونية واقتصادية  والتصرف بجندوبة,80301,اجازة  في القانون,,,96.2181
رياضة,جامعة جندوبة,المعهد العالي للدراسات التطبيقية في انسانيات  بالكاف,82103,اجازة  في الفرنسية,,,90.235
رياضة,جامعة جندوبة,المعهد العالي للعلوم انسانية  بجندوبة,80102,اجازة  في انقليزية,,,187.4319
رياضة,جامعة جندوبة,المعهد العالي للغات التطبيقية و إعلامية   بباجة,84102,اجازة  في انقليزية,,133.1294,118.05
رياضة,جامعة جندوبة,المعهد  العالي للرياضة والتربية البدنية بالكاف,82450,اجازة  في علوم وتقنيات انشطة  البدنية  والرياضة,76.4248,88.16,73.795
رياضة,جامعة جندوبة,المعهد العالي لعلوم التمريض بالكاف,82797,اجازة  في علوم التمريض-اناث,185.9928,185.5862,184.361
رياضة,جامعة جندوبة,المعهد العالي لعلوم التمريض بالكاف,83797,اجازة  في علوم التمريض-ذكور,190.4226,192.0811,186.8595
رياضة,جامعة قابس,المعهد العالي للغات بقابس,50102,اجازة  في انقليزية,,157.8839,133.8249
رياضة,جامعة قابس,المعهد العالي للغات بقابس,50103,اجازة  في الفرنسية,,113.38,95.18
رياضة,جامعة قابس,المعهد العالي للفنون و الحرف بقابس,50202,اجازة  في الفنون التشكيلية,,107.955,107.6581
رياضة,جامعة قابس,المعهد العالي للفنون و الحرف بقابس,50207,اجازة  في تصميم الفضاء,111.3408,118.1173,122.8574
رياضة,جامعة قابس,المعهد العالي للدراسات القانونية بقابس,50301,اجازة  في القانون,,97.1472,150.0515
رياضة,جامعة قابس,المعهد العالي للفنون و الحرف بتطاوين,56202,اجازة  في الفنون التشكيلية,,,90.4267
رياضة,جامعة قابس,المعهد العالي للفنون و الحرف بتطاوين,56207,اجازة  في تصميم الفضاء,152.09,156.775,119.6742
رياضة,جامعة قابس,المعهد العالي لعلوم التمريض بقابس,50797,اجازة  في علوم التمريض-اناث,188.304,191.0646,179.7119
رياضة,جامعة قابس,المعهد العالي لعلوم التمريض بقابس,51797,اجازة  في علوم التمريض-ذكور,180.172,181.8037,190.1283
رياضة,جامعة المنستير,كلية الطب بالمنستير,34700,الـطــب,189.705,199.73,194.12
رياضة,جامعة المنستير,كلية طب اسنان  بالمنستير,34702,طـــب اسـنـــان,185.865,190.015,192.275
رياضة,جامعة المنستير,كلية الصيدلة بالمنستير,34701,الـصـيــــدلــــة,185.03,189.54,182.985
رياضة,جامعة المنستير,المدرسة العليا لعلوم وتقنيات الصحة بالمنستير,34744,اجازة  في العج  الطبيعي,196.2541,191.6263,195.0289
رياضة,جامعة المنستير,المدرسة العليا لعلوم وتقنيات الصحة بالمنستير,34752,اجازة  في بدائل اسـنـان,174.39,182.72,173.685
رياضة,جامعة المنستير,المدرسة العليا لعلوم وتقنيات الصحة بالمنستير,34799,اجازة  في علوم الـتــولـيـــد - قابلة,181.3811,191.5568,186.4743
رياضة,جامعة المنستير,المعهد العالي للغات بالمكنين,34102,اجازة  في انقليزية,138.78,164.8014,160.65
رياضة,جامعة المنستير,المعهد العالي للغات بالمكنين,34103,اجازة  في الفرنسية,,86.9932,135.9382
رياضة,جامعة المنستير,المعهد العالي للغات بالمكنين,34147,اجازة  في الترجمة,178.6454,164.8683,87.0115
رياضة,جامعة المنستير,المعهد العالي للموضة  بالمنستير,34208,اجازة  في تصميم المنتوج,94.035,138.21,147.1
رياضة,جامعة المنستير,المعهد العالي للفنون و الحرف بالمهدية,36207,اجازة  في تصميم الفضاء,142.24,142.655,162.5758
رياضة,جامعة المنستير,المعهد العالي للفنون و الحرف بالمهدية,36208,اجازة  في تصميم المنتوج,101.63,123.4994,113.98
رياضة,جامعة المنستير,المعهد العالي للفنون و الحرف بالمهدية,36209,اجازة  في تصميم الصورة,108.86,118.56,126.755
رياضة,جامعة القيروان,كلية اداب  والعلوم انسانية  بالقيروان,70102,اجازة  في انقليزية,107.7383,148.2218,107.8936
رياضة,جامعة القيروان,كلية اداب  والعلوم انسانية  بالقيروان,70147,اجازة  في الترجمة,,,110.9465
